state_index,a1,gamma,nearest_state,nearest_a1,nearest_gamma,snr_sep_rms,rms_g_difference,split,pool_candidate_index,remote_alias_rms_snr,remote_alias_a1,remote_alias_gamma
0,0.050318215042352676,0.9688354134559631,42,0.05059172958135605,0.8058421611785889,2.8045126133321734,8.459556223339588e-05,train,9891,8.737868309020996,0.05000000074505806,0.48417237401008606
1,0.19995014369487762,0.01053173653781414,67,0.1989269107580185,0.01824945956468582,1.592111586079732,6.797878396037751e-05,train,15320,0.8874795436859131,0.20000000298023224,0.021074146032333374
2,0.155655175447464,0.7520557045936584,68,0.17272420227527618,0.9942600727081299,1.584441629249906,5.692106069809881e-05,train,8336,0.86440110206604,0.1311466097831726,0.37583741545677185
3,0.19770124554634094,0.5278372168540955,92,0.19446824491024017,0.5128613710403442,1.4027114354798538,5.487030594065373e-05,train,18722,0.7662436962127686,0.17352759838104248,0.2637849450111389
4,0.0952635109424591,0.6664230227470398,100,0.09902290254831314,0.801216721534729,1.3485151860742375,4.4245693371190745e-05,train,9399,0.5302818417549133,0.08141639083623886,0.33304277062416077
5,0.16203033924102783,0.4415704607963562,91,0.19693642854690552,0.878516674041748,1.4569702325501483,5.466558035357849e-05,train,333,0.5604109764099121,0.14492212235927582,0.22067341208457947
6,0.07582596689462662,0.8835883736610413,75,0.07978323847055435,0.9522478580474854,1.5933347957687032,5.017558741601224e-05,train,8672,0.5310439467430115,0.0626920685172081,0.4415704607963562
7,0.1211584210395813,0.6475152373313904,95,0.13002341985702515,0.7829787731170654,1.4295063079832515,4.914408377971117e-05,train,17010,0.631680428981781,0.10389703512191772,0.3235936462879181
8,0.1993309110403061,0.3417826294898987,59,0.19945824146270752,0.364124596118927,1.6803426450077796,6.772042075419034e-05,train,427,0.5017379522323608,0.18256442248821259,0.17080476880073547
9,0.05885235220193863,0.7434470057487488,90,0.05189569666981697,0.5188000202178955,1.3969092913632744,4.289931821287454e-05,train,3661,0.5201219916343689,0.05000000074505806,0.3715352416038513
10,0.15175288915634155,0.48556792736053467,101,0.14972053468227386,0.43276289105415344,1.4984475558932353,5.502100850388571e-05,train,8657,0.5844756960868835,0.13440430164337158,0.2426610141992569
11,0.1939813643693924,0.6569011211395264,84,0.19854848086833954,0.6878598928451538,1.4158018454802037,5.432812328668349e-05,train,2969,0.9159496426582336,0.1660650372505188,0.32828420400619507
12,0.1119183748960495,0.7391796708106995,87,0.1100151315331459,0.6606934666633606,1.429641396571256,4.8080403326701295e-05,train,624,0.6561031937599182,0.09448891133069992,0.3694026470184326
13,0.1317521631717682,0.5939501523971558,77,0.14342983067035675,0.8293731808662415,1.5026533136299638,5.265573731068767e-05,train,18837,0.6283798813819885,0.11411736160516739,0.2968246638774872
14,0.08492125570774078,0.7391796708106995,107,0.08910448104143143,0.8104943633079529,1.3953559711945167,4.491792772632637e-05,train,15472,0.520096480846405,0.07169615477323532,0.3694026470184326
15,0.1927655041217804,0.3726061284542084,57,0.1928413063287735,0.3497437834739685,1.8317185741073274,7.296065337237439e-05,train,5113,0.5357723832130432,0.17522725462913513,0.18620871007442474
16,0.1958242505788803,0.9971259236335754,88,0.19239644706249237,0.9800539612770081,1.4939443409883877,5.53253082232618e-05,train,12831,1.029470682144165,0.16582424938678741,0.5804302096366882
17,0.05658945441246033,0.9386420249938965,94,0.05212659761309624,0.6569011211395264,1.390010124206772,4.233538943120352e-05,train,1207,3.5242905616760254,0.05000000074505806,0.46908333897590637
18,0.1960342675447464,0.5922430753707886,74,0.19964517652988434,0.6569011211395264,1.4817710035204203,5.732525394174696e-05,train,11742,0.8448745608329773,0.16985143721103668,0.2959715723991394
19,0.07969331741333008,0.7829787731170654,98,0.08163107186555862,0.7920452356338501,1.358914353994956,4.326336439922091e-05,train,4980,0.5127477049827576,0.06682679057121277,0.39129114151000977
20,0.14337444305419922,0.9332543015480042,78,0.12248852103948593,0.577098548412323,1.47823976301718,5.124213779456361e-05,train,8899,0.9373888969421387,0.11779969185590744,0.46639081835746765
21,0.12279311567544937,0.8198794722557068,85,0.11641126126050949,0.7244359850883484,1.4140812659378807,4.7949483595836795e-05,train,4021,0.761637270450592,0.10241223126649857,0.4097321033477783
22,0.15331260859966278,0.6060382127761841,65,0.14358603954315186,0.43777403235435486,1.6179309589553847,5.8764851810283274e-05,train,1875,0.7189227342605591,0.13248476386070251,0.3028656244277954
23,0.1669372171163559,0.4180709719657898,71,0.16889184713363647,0.41927599906921387,1.5131240182899262,5.7432145600631854e-05,train,7865,0.5428993701934814,0.15012115240097046,0.2089296132326126
24,0.15977725386619568,0.9467819929122925,76,0.1622878611087799,0.9522478580474854,1.526335829502744,5.4242329371608967e-05,train,17779,1.0296790599822998,0.13106247782707214,0.4731512665748596
25,0.10329402983188629,0.6978305578231812,96,0.10077065974473953,0.6780316829681396,1.3760098767759894,4.5647846270128855e-05,train,9711,0.5880419611930847,0.0878024771809578,0.34873858094215393
26,0.09661004692316055,0.878516674041748,97,0.08897578716278076,0.7161434292793274,1.379089678940292,4.475378038224769e-05,train,11838,0.6524875164031982,0.07992926985025406,0.4390358626842499
27,0.06954128295183182,0.9146395921707153,103,0.0684080496430397,0.9359443187713623,1.3392405766175044,4.157480358977565e-05,train,19974,0.5021958351135254,0.057268138974905014,0.4570882022380829
28,0.19125574827194214,0.40620943903923035,55,0.19581416249275208,0.42904219031333923,1.8713660452924576,7.399228395031543e-05,train,16667,0.5814143419265747,0.1724678874015808,0.20300185680389404
