state_index,a1,gamma,nearest_state,nearest_a1,nearest_gamma,snr_sep_rms,rms_g_difference,split,pool_candidate_index,remote_alias_rms_snr,remote_alias_a1,remote_alias_gamma
0,0.050318215042352676,0.9688354134559631,53,0.05059172958135605,0.8058421611785889,2.8045126133321734,8.459556223339588e-05,train,9891,8.737868309020996,0.05000000074505806,0.48417237401008606
1,0.19995014369487762,0.01053173653781414,109,0.1989269107580185,0.01824945956468582,1.592111586079732,6.797878396037751e-05,train,15320,0.8874795436859131,0.20000000298023224,0.021074146032333374
2,0.155655175447464,0.7520557045936584,97,0.11714912205934525,0.1757923662662506,1.7693938024402123,6.338592058262084e-05,train,8336,0.86440110206604,0.1311466097831726,0.37583741545677185
3,0.16994507610797882,0.223872110247612,119,0.19937555491924286,0.5639622211456299,1.5287658692753823,5.9806561827597327e-05,train,14141,0.2873857915401459,0.16039501130580902,0.111879363656044
4,0.07667902112007141,0.21940675377845764,102,0.107627734541893,0.9440608620643616,1.6253805237304175,5.3445855602309075e-05,train,14192,0.15144295990467072,0.07245432585477829,0.10964781790971756
5,0.1422635018825531,0.1856735348701477,114,0.15468370914459229,0.3715352416038513,1.5732465543625902,5.8871852333347916e-05,train,6563,0.20703202486038208,0.13561688363552094,0.09278974682092667
6,0.12667538225650787,0.7563973665237427,132,0.13548403978347778,0.971627950668335,1.44844610849189,4.964749349518021e-05,train,16135,0.738020658493042,0.10665726661682129,0.3780071437358856
7,0.18972432613372803,0.16218100488185883,146,0.19846220314502716,0.233749121427536,1.329716463478303,5.449033157142574e-05,train,18475,0.2195386439561844,0.18197844922542572,0.08104943484067917
8,0.0650363489985466,0.5202954411506653,144,0.059608764946460724,0.2985382676124573,1.376346389845728,4.332283368522792e-05,train,10860,0.3102574050426483,0.057174332439899445,0.26001596450805664
9,0.11013516038656235,0.22842834889888763,133,0.11445794999599457,0.2770129144191742,1.4514697926010354,5.099580715038406e-05,train,3631,0.21227648854255676,0.10382285714149475,0.1141563281416893
10,0.1939813643693924,0.6569011211395264,113,0.15167973935604095,0.14206922054290771,1.577307174768707,6.04780279238666e-05,train,2969,0.9159496426582336,0.1660650372505188,0.32828420400619507
11,0.12122411280870438,0.9522478580474854,108,0.08699724823236465,0.23307731747627258,1.5969069728904397,5.355765532209304e-05,train,1502,0.8280970454216003,0.09937331080436707,0.47588279843330383
12,0.12803775072097778,0.14919354021549225,123,0.14093056321144104,0.3599564731121063,1.5854290088742082,5.803379942464383e-05,train,17138,0.151582732796669,0.12322952598333359,0.07455898821353912
13,0.05885235220193863,0.7434470057487488,138,0.05189569666981697,0.5188000202178955,1.3969092913632744,4.289931821287454e-05,train,3661,0.5201219916343689,0.05000000074505806,0.3715352416038513
14,0.17497694492340088,0.13963682949543,139,0.17195624113082886,0.12481017410755157,1.5206084973145282,6.0783188078893575e-05,train,15295,0.17700053751468658,0.16882845759391785,0.06978306174278259
15,0.09264887124300003,0.9772372245788574,116,0.06991459429264069,0.2925836145877838,1.5431976977971993,4.964292181832797e-05,train,5018,0.6700945496559143,0.0757279098033905,0.4883711636066437
16,0.19820842146873474,0.11953635513782501,70,0.19977077841758728,0.11252525448799133,1.96447429285518,8.233165963051579e-05,train,9465,0.16312286257743835,0.19225212931632996,0.059737905859947205
17,0.1958242505788803,0.9971259236335754,124,0.1609210968017578,0.4983104467391968,1.5786949891489441,5.860237601145499e-05,train,12831,1.029470682144165,0.16582424938678741,0.5804302096366882
18,0.17337214946746826,0.906775951385498,115,0.13706105947494507,0.3537936210632324,1.5683462483870547,5.693849423313974e-05,train,11846,1.0516307353973389,0.14337214827537537,0.4610520899295807
19,0.09494710713624954,0.2637849450111389,125,0.12888003885746002,0.9305720329284668,1.4751254358233257,5.010908766365067e-05,train,5979,0.21927860379219055,0.088689886033535,0.13182567059993744
20,0.14337444305419922,0.9332543015480042,128,0.1467571258544922,0.9577452540397644,1.5003027174312895,5.21548783812256e-05,train,8899,0.9373888969421387,0.11779969185590744,0.46639081835746765
