state_index,a1,gamma,nearest_state,nearest_a1,nearest_gamma,snr_sep_rms,rms_g_difference,split,pool_candidate_index,remote_alias_rms_snr,remote_alias_a1,remote_alias_gamma
0,0.050318215042352676,0.9688354134559631,43,0.05244936794042587,0.9772372245788574,1.609238710630022,4.848416225963387e-05,train,9891,8.737868309020996,0.05000000074505806,0.48417237401008606
1,0.19995014369487762,0.01053173653781414,46,0.19902674853801727,0.019054606556892395,1.5741974687983693,6.721510832409038e-05,train,15320,0.8874795436859131,0.20000000298023224,0.021074146032333374
2,0.155655175447464,0.7520557045936584,59,0.15474267303943634,0.7673614621162415,1.3896540305671201,4.977859980710924e-05,train,8336,0.86440110206604,0.1311466097831726,0.37583741545677185
3,0.19770124554634094,0.5278372168540955,48,0.19775031507015228,0.5511248707771301,1.5566123896202881,6.088173789066113e-05,train,18722,0.7662436962127686,0.17352759838104248,0.2637849450111389
4,0.10826805233955383,0.9857118725776672,39,0.10578542947769165,0.9971259236335754,2.1585852652138153,7.081563309913564e-05,train,701,0.7686315774917603,0.08840913325548172,0.49260634183883667
5,0.19131256639957428,0.8198794722557068,52,0.18142253160476685,0.6645076870918274,1.453322275560049,5.4560799000425805e-05,train,6100,1.015643835067749,0.16131256520748138,0.43276289105415344
6,0.13424654304981232,0.8989799618721008,69,0.12785844504833221,0.8058421611785889,1.3079284399975488,4.485990096410005e-05,train,15496,0.8691827058792114,0.11077293008565903,0.4492623209953308
7,0.05605026334524155,0.5217950940132141,44,0.05410202220082283,0.5113873481750488,1.6077770581968847,4.96114282084896e-05,train,12875,0.8480696082115173,0.05000000074505806,0.2607654333114624
8,0.17555522918701172,0.8222426772117615,50,0.15985926985740662,0.6255326867103577,1.579706438692052,5.783881335472906e-05,train,1657,1.010135293006897,0.1463676542043686,0.4109131097793579
9,0.1939813643693924,0.6569011211395264,57,0.18568001687526703,0.5804302096366882,1.4066309286516094,5.382473583152283e-05,train,2969,0.9159496426582336,0.1660650372505188,0.32828420400619507
10,0.12119419127702713,0.9386420249938965,68,0.12445061653852463,0.971627950668335,1.32782155509921,4.4677704975043083e-05,train,2013,0.8210006952285767,0.0995107963681221,0.46908333897590637
11,0.14382439851760864,0.801216721534729,54,0.15540814399719238,0.9744285345077515,1.429975695785947,5.025611284098638e-05,train,3649,0.8507862687110901,0.12027745693922043,0.4004054665565491
12,0.05020730197429657,0.5754399299621582,42,0.05092734843492508,0.6898425817489624,1.6748076823269862,5.098572296524669e-05,train,18875,6.85024356842041,0.05000000074505806,0.28757426142692566
13,0.1960342675447464,0.5922430753707886,38,0.19924581050872803,0.5922430753707886,2.3591736982482585,9.161656333376328e-05,train,11742,0.8448745608329773,0.16985143721103668,0.2959715723991394
14,0.16918900609016418,0.6255326867103577,53,0.17737746238708496,0.7099863290786743,1.4383777746417155,5.341017414759191e-05,train,1481,0.7954054474830627,0.14566974341869354,0.31260794401168823
15,0.1795400083065033,0.5721369385719299,71,0.18533343076705933,0.6219421625137329,1.3018649948827783,4.940434302648729e-05,train,9710,0.7692235112190247,0.15617378056049347,0.2859236001968384
16,0.15977725386619568,0.9467819929122925,63,0.1526375412940979,0.8560516834259033,1.3649834351144277,4.836885352364234e-05,train,17779,1.0296790599822998,0.13106247782707214,0.4731512665748596
17,0.15657970309257507,0.6550131440162659,64,0.1692604124546051,0.875991702079773,1.437410227032913,5.205679460583188e-05,train,3444,0.7795737385749817,0.13409112393856049,0.327340692281723
18,0.11310184001922607,0.9225714206695557,67,0.1138332188129425,0.9885531067848206,1.4452956035216225,4.796755385344032e-05,train,18501,0.7675120830535889,0.09304897487163544,0.4610520899295807
19,0.1423957496881485,0.9120108485221863,70,0.14229224622249603,0.875991702079773,1.3068815106565592,4.542979586722262e-05,train,1741,0.919308602809906,0.11730337142944336,0.4557744860649109
20,0.13039317727088928,0.971627950668335,60,0.12810246646404266,0.963274359703064,1.3806343649642367,4.6851889951910216e-05,train,1387,0.8891993761062622,0.10664752125740051,0.48556792736053467
21,0.05465839058160782,0.9744285345077515,42,0.05092734843492508,0.6898425817489624,1.7875672038064434,5.423422853445984e-05,train,3483,5.24037504196167,0.05000000074505806,0.486967533826828
22,0.05815039202570915,0.7542234063148499,41,0.05936810001730919,0.8963961601257324,1.7149537299490576,5.2563871105186856e-05,train,973,1.1169958114624023,0.05000000074505806,0.3769207000732422
23,0.18742085993289948,0.9359443187713623,51,0.1669788360595703,0.6219421625137329,1.4994321212725121,5.536659437892699e-05,train,14330,1.0353716611862183,0.15742085874080658,0.515822172164917
24,0.19907152652740479,0.9857118725776672,53,0.17737746238708496,0.7099863290786743,1.4452774977488683,5.3814020240275e-05,train,9156,1.0251456499099731,0.1690715253353119,0.5787619948387146
25,0.19738034904003143,0.8462525606155396,52,0.18142253160476685,0.6645076870918274,1.4879351465137882,5.601669984651448e-05,train,8326,1.0116716623306274,0.16738034784793854,0.4650503695011139
26,0.18270769715309143,0.9914025068283081,58,0.1784757524728775,0.9577452540397644,1.4064677239622647,5.1224309599881433e-05,train,15894,1.0471404790878296,0.15270769596099854,0.547961413860321
27,0.12211419641971588,0.875991702079773,68,0.12445061653852463,0.971627950668335,1.4559924512635019,4.9125253279930396e-05,train,10822,0.791895866394043,0.10106348991394043,0.43777403235435486
28,0.1466023325920105,0.6664230227470398,59,0.15474267303943634,0.7673614621162415,1.3938493023762535,4.979106791749441e-05,train,14900,0.7515820860862732,0.1252928078174591,0.33304277062416077
29,0.19433890283107758,0.7079457640647888,57,0.18568001687526703,0.5804302096366882,1.4204605044899374,5.4205099977827124e-05,train,10438,0.9743503928184509,0.164912611246109,0.3537936210632324
30,0.19216565787792206,0.5905409455299377,55,0.19854848086833954,0.6878598928451538,1.417697747518254,5.4552075169570955e-05,train,1325,0.8308247327804565,0.16655440628528595,0.2951209247112274
31,0.14401285350322723,0.7413102388381958,63,0.1526375412940979,0.8560516834259033,1.4343020169024365,5.068396968119671e-05,train,3238,0.805097758769989,0.12154386192560196,0.3704673945903778
32,0.13473471999168396,0.8365656137466431,65,0.1367279291152954,0.8389769196510315,1.3908826954600473,4.809051945878061e-05,train,16759,0.8320823907852173,0.11210719496011734,0.4180709719657898
33,0.11006443202495575,0.9386420249938965,67,0.1138332188129425,0.9885531067848206,1.3281026255139812,4.395699540117129e-05,train,5951,0.7579872608184814,0.09037230908870697,0.46908333897590637
34,0.14019611477851868,0.8035261034965515,66,0.14342983067035675,0.8293731808662415,1.3414480226775531,4.6879533102284223e-05,train,502,0.835478663444519,0.11720353364944458,0.40155959129333496
35,0.15379564464092255,0.6645076870918274,64,0.1692604124546051,0.875991702079773,1.3637621606928232,4.9261248919964246e-05,train,11014,0.7780138850212097,0.13148494064807892,0.33208557963371277
36,0.11854921281337738,0.9688354134559631,56,0.1184767633676529,0.9199198484420776,1.4899714651574338,4.9853175042995464e-05,train,3152,0.8210704326629639,0.09699176251888275,0.48417237401008606
37,0.13255159556865692,0.9413475394248962,69,0.12785844504833221,0.8058421611785889,1.4644422880321475,5.0091692288105557e-05,train,19053,0.8847212195396423,0.10880066454410553,0.47043541073799133
38,0.19924581050872803,0.5922430753707886,48,0.19775031507015228,0.5511248707771301,1.6387567370670473,6.389241298214406e-05,train,5122,0.8546954989433289,0.1726340353488922,0.2959715723991394
39,0.10578542947769165,0.9971259236335754,4,0.10826805233955383,0.9857118725776672,2.1585852652138153,7.081563309913564e-05,train,19084,0.7585039734840393,0.0862712636590004,0.4983104467391968
40,0.199922576546669,0.5232990980148315,3,0.19770124554634094,0.5278372168540955,1.9797783142292387,7.77047914435614e-05,train,10389,0.7661471962928772,0.17564386129379272,0.2615170478820801
41,0.05936810001730919,0.8963961601257324,22,0.05815039202570915,0.7542234063148499,1.7149537299490576,5.2563871105186856e-05,train,1255,1.082098364830017,0.05000000074505806,0.4479711055755615
42,0.05092734843492508,0.6898425817489624,12,0.05020730197429657,0.5754399299621582,1.6748076823269862,5.098572296524669e-05,train,2731,6.987796306610107,0.05000000074505806,0.3447466194629669
43,0.05244936794042587,0.9772372245788574,0,0.050318215042352676,0.9688354134559631,1.609238710630022,4.848416225963387e-05,train,103,7.033979415893555,0.05000000074505806,0.4883711636066437
44,0.05410202220082283,0.5113873481750488,7,0.05605026334524155,0.5217950940132141,1.6077770581968847,4.96114282084896e-05,train,14438,2.5691606998443604,0.05000000074505806,0.2555641829967499
45,0.17314167320728302,0.6077850461006165,5,0.19131256639957428,0.8198794722557068,1.5998558569771486,5.988839999069463e-05,train,952,0.7895747423171997,0.14957036077976227,0.30373862385749817
46,0.19902674853801727,0.019054606556892395,1,0.19995014369487762,0.01053173653781414,1.5741974687983693,6.721510832409038e-05,train,14542,0.8240361213684082,0.20000000298023224,0.03812852501869202
47,0.17272420227527618,0.9942600727081299,35,0.15379564464092255,0.6645076870918274,1.5614454046608714,5.625437828565148e-05,train,3884,1.060621738433838,0.1427242010831833,0.5248074531555176
48,0.19775031507015228,0.5511248707771301,3,0.19770124554634094,0.5278372168540955,1.5566123896202881,6.088173789066113e-05,train,3396,0.7972727417945862,0.17274077236652374,0.2754228711128235
49,0.1638040542602539,0.6255326867103577,23,0.18742085993289948,0.9359443187713623,1.5320380807631324,5.642332076038477e-05,train,8524,0.7763923406600952,0.1410333663225174,0.31260794401168823
50,0.15985926985740662,0.6255326867103577,26,0.18270769715309143,0.9914025068283081,1.5121919423538155,5.521703051088305e-05,test,12681,0.7622653245925903,0.1376369446516037,0.31260794401168823
51,0.1669788360595703,0.6219421625137329,14,0.16918900609016418,0.6255326867103577,1.477225863458234,5.469384577939057e-05,val,10074,0.7838216423988342,0.14386287331581116,0.3108135759830475
52,0.18142253160476685,0.6645076870918274,5,0.19131256639957428,0.8198794722557068,1.453322275560049,5.4560799000425805e-05,test,7704,0.880700945854187,0.15510407090187073,0.33208557963371277
53,0.17737746238708496,0.7099863290786743,14,0.16918900609016418,0.6255326867103577,1.4383777746417155,5.341017414759191e-05,val,5091,0.9132516384124756,0.15046830475330353,0.3548133969306946
54,0.15540814399719238,0.9744285345077515,11,0.14382439851760864,0.801216721534729,1.429975695785947,5.025611284098638e-05,test,8839,1.024773120880127,0.12706606090068817,0.486967533826828
55,0.19854848086833954,0.6878598928451538,9,0.1939813643693924,0.6569011211395264,1.4158018454802037,5.432812328668349e-05,val,17309,0.9671005010604858,0.16905763745307922,0.3437557816505432
56,0.1184767633676529,0.9199198484420776,10,0.12119419127702713,0.9386420249938965,1.412096033684912,4.7383795587904506e-05,val,10864,0.7962118983268738,0.09750296175479889,0.4597269892692566
57,0.18568001687526703,0.5804302096366882,9,0.1939813643693924,0.6569011211395264,1.4066309286516094,5.382473583152283e-05,test,4117,0.7983280420303345,0.16125079989433289,0.290068119764328
58,0.1784757524728775,0.9577452540397644,26,0.18270769715309143,0.9914025068283081,1.4064677239622647,5.1224309599881433e-05,test,9449,1.0498112440109253,0.1484757512807846,0.5113873481750488
59,0.15474267303943634,0.7673614621162415,2,0.155655175447464,0.7520557045936584,1.3896540305671201,4.977859980710924e-05,val,10325,0.8733461499214172,0.13006803393363953,0.38348641991615295
60,0.12810246646404266,0.963274359703064,20,0.13039317727088928,0.971627950668335,1.3806343649642367,4.6851889951910216e-05,val,16200,0.8721520900726318,0.10487563908100128,0.4813932478427887
61,0.1977313607931137,0.8222426772117615,15,0.1795400083065033,0.5721369385719299,1.3740742539887127,5.2017345335745026e-05,val,12484,1.0076277256011963,0.1677313596010208,0.4466835856437683
62,0.16350868344306946,0.9772372245788574,16,0.15977725386619568,0.9467819929122925,1.373418977842767,4.880070871164262e-05,test,7705,1.0680103302001953,0.13364620506763458,0.4883711636066437
63,0.1526375412940979,0.8560516834259033,16,0.15977725386619568,0.9467819929122925,1.3649834351144277,4.836885352364234e-05,val,11621,0.9325090646743774,0.1266629695892334,0.42780908942222595
